path,case,platform,gen,label,xception_fold1,xception_fold2,xception_fold3,xception_fold4,xception_fold5,convnext_fold1,convnext_fold2,convnext_fold3,convnext_fold4,convnext_fold5,swin_fold1,swin_fold2,swin_fold3,swin_fold4,swin_fold5,r3d_fold1,r3d_fold2,r3d_fold3,r3d_fold4,r3d_fold5,r2plus1d_fold1,r2plus1d_fold2,r2plus1d_fold3,r2plus1d_fold4,r2plus1d_fold5,videomae_fold1,videomae_fold2,videomae_fold3,videomae_fold4,videomae_fold5
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00007.mp4,case4_mixed,original,real,0,0.2126405,0.32788345,0.14984211,0.22346178,0.18907149,0.2027982,0.7219883,0.54043883,0.36012328,0.12495856,0.56317526,0.7464712,0.14566138,0.7321372,0.10870828,0.9867517,0.9859228,0.9972154,0.94858485,0.7113306,0.92043275,0.9983026,0.9885583,0.9870546,0.9755769,0.47263783,0.85213745,0.24377744,0.93686515,0.94957596
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00008.mp4,case4_mixed,original,real,0,0.34944946,0.22678362,0.1828264,0.14033625,0.24301313,0.19713515,0.32002386,0.33600414,0.04581995,0.12410681,0.6162866,0.03919513,0.136666,0.46945944,0.3297963,0.9935868,0.9730109,0.995793,0.9828068,0.59661216,0.9962999,0.99843913,0.99482024,0.9973322,0.98984015,0.018038029,0.3533724,0.32753387,0.7074552,0.6285357
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00022.mp4,case4_mixed,original,real,0,0.08921626,0.20189188,0.11216174,0.17490298,0.26697797,0.18620603,0.0921962,0.22254829,0.0553617,0.04782452,0.09041373,0.08748585,0.16301195,0.28509974,0.42772537,0.99601597,0.9763331,0.9996087,0.98752034,0.61010563,0.9902351,0.996357,0.9964551,0.9969066,0.9820999,0.88498694,0.79157954,0.8271311,0.99228936,0.7908132
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00023.mp4,case4_mixed,original,real,0,0.109705776,0.22571515,0.1552705,0.11446747,0.19368058,0.19208428,0.5385434,0.6917317,0.24612541,0.26961398,0.6039318,0.13530348,0.24798743,0.8547634,0.5129366,0.99956006,0.97863114,0.9997613,0.938576,0.9600252,0.99170023,0.99783,0.996597,0.99624926,0.99411184,0.92107415,0.934455,0.85717136,0.985342,0.7514202
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00026.mp4,case4_mixed,original,real,0,0.27503237,0.43214577,0.2281995,0.14847882,0.40422812,0.20181322,0.5271948,0.8709818,0.65558416,0.28029615,0.8702117,0.9144437,0.9894091,0.90100986,0.997285,0.99941385,0.988085,0.99631435,0.9593071,0.9769348,0.93127525,0.9898303,0.9814534,0.9790958,0.9975514,0.4886189,0.6356183,0.25543654,0.96171397,0.33475256
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00028.mp4,case4_mixed,original,real,0,0.22533137,0.16865148,0.32308635,0.32455644,0.087720014,0.18406983,0.31912136,0.77274513,0.37631506,0.110855594,0.36613634,0.037892424,0.46370608,0.5393472,0.1339241,0.9999337,0.95783347,0.99857855,0.9636776,0.92495924,0.9883465,0.9829874,0.9857729,0.9885029,0.9969187,0.6568234,0.8991657,0.9619649,0.9787533,0.59969026
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00035.mp4,case4_mixed,original,real,0,0.40321434,0.35577488,0.29581442,0.17731172,0.26626188,0.19597849,0.8691048,0.7579288,0.13910376,0.24926445,0.6461812,0.8949961,0.17831111,0.90821165,0.117496155,0.99925333,0.9885361,0.9965301,0.98164797,0.40202525,0.95938325,0.9975656,0.9928647,0.9851576,0.9724148,0.5260955,0.9443824,0.6684205,0.79121673,0.86275685
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00040.mp4,case4_mixed,original,real,0,0.36327973,0.40409583,0.25497246,0.32525262,0.2666436,0.19212218,0.8822758,0.41305536,0.2594502,0.1927292,0.09029333,0.06966823,0.06133965,0.6758281,0.16698082,0.4505822,0.7649794,0.9219218,0.9234544,0.0012042383,0.50314325,0.9675945,0.9227612,0.5625295,0.34340364,0.005030917,0.012624949,0.060252324,0.026506126,0.011777843
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00050.mp4,case4_mixed,original,real,0,0.15733096,0.17036992,0.16092426,0.35661468,0.14959349,0.18761595,0.46907184,0.57534945,0.45495644,0.35200682,0.8198933,0.021287352,0.16796798,0.9365757,0.30074558,0.99648935,0.9400786,0.9977787,0.93587595,0.6272888,0.9258357,0.99766326,0.95976204,0.99297464,0.91274774,0.10420354,0.8085968,0.64074826,0.9885583,0.7478462
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00055.mp4,case4_mixed,original,real,0,0.20149878,0.19042274,0.16762704,0.18235272,0.26621416,0.18757874,0.9510968,0.7354992,0.36277166,0.22815649,0.6419837,0.01836964,0.13727205,0.8130901,0.06316379,0.9167081,0.96028674,0.9845309,0.9267358,0.11586064,0.8868131,0.996183,0.8880812,0.97622,0.9777564,0.08426641,0.48880956,0.29103127,0.833528,0.23065974
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00056.mp4,case4_mixed,original,real,0,0.36517367,0.37759808,0.2552044,0.16974968,0.1538032,0.19655617,0.8052496,0.7902067,0.52822924,0.15662017,0.6671985,0.58622676,0.6261242,0.9712385,0.4311725,0.9916033,0.91891783,0.99749833,0.90217954,0.11920292,0.9499951,0.9921233,0.9201462,0.988425,0.94610083,0.0046909326,0.2913336,0.30938876,0.26053053,0.052134253
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00057.mp4,case4_mixed,original,real,0,0.28368217,0.4455748,0.26592812,0.2965524,0.16803622,0.20366792,0.9449439,0.6912629,0.7370635,0.6470319,0.9300781,0.88880706,0.90841496,0.92972803,0.917746,0.99999547,0.9886901,0.99932015,0.96631527,0.99784684,0.9982317,0.99867237,0.9996977,0.9932288,0.998884,0.9903476,0.9776285,0.96432143,0.995037,0.92383313
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00059.mp4,case4_mixed,original,real,0,0.41667795,0.28279,0.23506448,0.4053016,0.25669223,0.20339091,0.7775534,0.4016814,0.24189211,0.13551784,0.8797162,0.009670993,0.013969155,0.82254577,0.1972656,0.9899282,0.8811043,0.9857867,0.94694114,0.023576802,0.83682144,0.9889705,0.909907,0.8349796,0.7302177,0.02824778,0.085403666,0.65351397,0.9786719,0.8550057
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00062.mp4,case4_mixed,original,real,0,0.41605505,0.22983758,0.3047137,0.3135774,0.276251,0.19144103,0.013273888,0.08752484,0.07835981,0.5520492,0.29736793,0.0058881594,0.008267596,0.6782737,0.00957791,0.9930559,0.8657925,0.9991013,0.9583432,0.15140383,0.97517824,0.9993487,0.99605453,0.97673583,0.9584989,0.26010746,0.89956343,0.78613067,0.5002136,0.8425395
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00070.mp4,case4_mixed,original,real,0,0.18817475,0.32028955,0.17106119,0.276251,0.091301054,0.1888844,0.8746137,0.33529645,0.3121079,0.14247034,0.20458016,0.08310569,0.3061639,0.6398486,0.29330325,0.9825575,0.87546796,0.90665317,0.8891444,0.1317307,0.84990895,0.98833525,0.9853703,0.8965235,0.76554954,0.35835305,0.9655115,0.86675406,0.37850216,0.96586746
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00071.mp4,case4_mixed,original,real,0,0.22456521,0.2224889,0.2638364,0.2414894,0.21031992,0.20020561,0.9800149,0.81691813,0.31695038,0.30002728,0.8174288,0.751557,0.9251961,0.9078038,0.61994237,0.99970347,0.9820999,0.9991391,0.96753323,0.9230738,0.97175217,0.9976311,0.998487,0.9854124,0.98588216,0.95735765,0.97376966,0.950457,0.9592689,0.9811669
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00087.mp4,case4_mixed,original,real,0,0.47135255,0.36952835,0.46006143,0.3522018,0.4237561,0.20370753,0.7939859,0.74195457,0.7748816,0.20705435,0.92716575,0.8750414,0.9320833,0.94757545,0.92892635,0.9982893,0.96411926,0.9946878,0.9930962,0.80753654,0.93115014,0.99668854,0.99543506,0.9960776,0.9900636,0.8625254,0.9022657,0.7896395,0.9877823,0.83339244
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00107.mp4,case4_mixed,original,real,0,0.43132967,0.41121432,0.4402963,0.44052944,0.4339215,0.2046199,0.46554312,0.5702117,0.8735388,0.1459046,0.92093205,0.44574064,0.6959325,0.9105454,0.94539934,0.98175323,0.91655886,0.9914391,0.882883,0.5167174,0.937669,0.9957684,0.97079873,0.961171,0.98739934,0.74890363,0.7799929,0.39679837,0.957794,0.06512755
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00108.mp4,case4_mixed,original,real,0,0.30187634,0.16817278,0.1570722,0.32034272,0.13933781,0.20059682,0.7297124,0.38661146,0.35500586,0.28826848,0.7523063,0.049267832,0.06644793,0.94699025,0.72282064,0.9539232,0.692226,0.9928231,0.8479993,0.22609939,0.9371533,0.98469365,0.90853673,0.80685264,0.664479,0.14069007,0.6346283,0.12437245,0.39808467,0.55504143
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00114.mp4,case4_mixed,original,real,0,0.25063756,0.15077755,0.24694172,0.18082884,0.24445318,0.19333771,0.56266093,0.7689067,0.13318956,0.15152934,0.57630354,0.0115192635,0.062216982,0.85265964,0.022521457,0.84453726,0.8695485,0.9654789,0.92121595,0.011984203,0.92314315,0.9771756,0.9239362,0.95699733,0.80069196,0.001530745,0.012264915,0.032836955,0.002463007,0.0029579026
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00129.mp4,case4_mixed,original,real,0,0.25743824,0.2913336,0.15424858,0.24744146,0.32044905,0.19570933,0.6118169,0.6513549,0.400339,0.1737083,0.8273404,0.23296389,0.8562122,0.7908132,0.9922444,0.980053,0.9824905,0.9973322,0.81913507,0.037856843,0.9601375,0.9993255,0.9924374,0.9901972,0.98225373,0.044472914,0.9512782,0.5563845,0.9384633,0.9574771
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00139.mp4,case4_mixed,original,real,0,0.25437003,0.17168525,0.20410384,0.20149878,0.15726623,0.20177391,0.8771878,0.50775087,0.39420095,0.49920654,0.6947947,0.03711691,0.65698844,0.91648406,0.13206615,0.9567556,0.9075583,0.9959378,0.95511025,0.43572143,0.94165415,0.9376119,0.9936487,0.95531917,0.9380956,0.11889567,0.5389681,0.5692242,0.5993074,0.84613323
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00143.mp4,case4_mixed,original,real,0,0.27202457,0.16885696,0.39593682,0.27488634,0.24265401,0.19436783,0.3910425,0.39969444,0.20089063,0.10275401,0.37133607,0.012771868,0.25312182,0.18856667,0.085061036,0.99784684,0.90540594,0.9976859,0.8308688,0.43115002,0.8969304,0.96989965,0.94877505,0.96697646,0.9645224,0.56355816,0.945248,0.930395,0.99474937,0.6351093
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00151.mp4,case4_mixed,original,real,0,0.19314738,0.39458,0.3286641,0.16505408,0.23379382,0.19544049,0.9510059,0.909907,0.13857834,0.17099196,0.2615195,0.30154198,0.14694206,0.7203928,0.39274436,0.9551521,0.9203613,0.9875923,0.9470392,0.025419652,0.81604016,0.9390248,0.9595352,0.93746895,0.7280117,0.015952315,0.43557134,0.086554825,0.8680457,0.6769937
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00153.mp4,case4_mixed,original,real,0,0.1897462,0.2822951,0.24580847,0.19004667,0.21329524,0.20264035,0.9396923,0.78145576,0.22592856,0.4233053,0.7350715,0.945248,0.94784164,0.9540518,0.83196384,0.99982184,0.9804314,0.99869555,0.99411184,0.85752964,0.9841546,0.98760426,0.99982053,0.9888419,0.99226695,0.957794,0.9782396,0.9400236,0.9522199,0.9702681
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00156.mp4,case4_mixed,original,real,0,0.23296389,0.4663671,0.34911656,0.45536134,0.42062932,0.19200853,0.7141423,0.60567516,0.6114545,0.34903336,0.5332455,0.05179748,0.088504665,0.49932864,0.20157737,0.8940517,0.84286314,0.9605836,0.9018775,0.0067188703,0.48629344,0.9487276,0.98481095,0.83781904,0.6545774,0.010013571,0.92064714,0.20521656,0.044847906,0.8134608
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00162.mp4,case4_mixed,original,real,0,0.3763079,0.22884513,0.22811352,0.2900248,0.31289467,0.19532534,0.16224726,0.40217197,0.37050295,0.26048353,0.53816414,0.03897507,0.15830442,0.6445328,0.064653486,0.48556924,0.91006696,0.9896918,0.8427984,0.50350946,0.9190633,0.99863833,0.9302051,0.8952024,0.9850429,0.53097373,0.77167153,0.3760501,0.9562273,0.5281988
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\original\00163.mp4,case4_mixed,original,real,0,0.27918935,0.19012183,0.24476895,0.24301313,0.19744445,0.19798662,0.83284926,0.52083147,0.33372033,0.1573957,0.3426815,0.043813635,0.0830685,0.75617754,0.14984211,0.47616857,0.5416513,0.97678024,0.57403666,0.0059919516,0.40586814,0.9404078,0.50555396,0.89872205,0.023734689,0.0037800956,0.005576545,0.042087726,0.004895881,0.0047000605
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_000.mp4,case4_mixed,original,pika,1,0.22558717,0.5139239,0.4123083,0.4099883,0.4224004,0.18716982,0.85981095,0.2666496,0.07336364,0.1337543,0.38005406,0.19219798,0.41335875,0.48242912,0.580627,0.9057817,0.72937524,0.9389689,0.8947435,0.020606475,0.3814788,0.48126906,0.8171006,0.44854704,0.4350913,0.008577485,0.96131647,0.41943243,0.014672034,0.43362918
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_001.mp4,case4_mixed,original,pika,1,0.3610239,0.35360953,0.43368167,0.4161885,0.2942657,0.1939858,0.9217811,0.7447491,0.8206492,0.68222976,0.8546422,0.9516839,0.7859238,0.9689445,0.99176437,0.99176437,0.91573364,0.99407744,0.9324225,0.67405045,0.9349319,0.9329437,0.9845457,0.882022,0.9516839,0.041307304,0.7817474,0.38393,0.43049148,0.83121157
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_002.mp4,case4_mixed,original,pika,1,0.41125864,0.36088312,0.47287366,0.40418404,0.43056634,0.19667187,0.65625733,0.86916035,0.8943289,0.7180263,0.76829886,0.8528129,0.7055822,0.908699,0.9511876,0.98886347,0.91204524,0.99850756,0.8564525,0.79502225,0.9756698,0.98154205,0.9969957,0.9617499,0.9602495,0.06584471,0.8842893,0.74502754,0.9101469,0.7489954
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_003.mp4,case4_mixed,original,pika,1,0.40127715,0.54023796,0.433202,0.4624427,0.47033748,0.19379501,0.92863566,0.9687676,0.6688803,0.46323177,0.8460061,0.8900078,0.79352623,0.96992815,0.8122352,0.99978596,0.9617859,0.9994023,0.94463825,0.8463874,0.993255,0.99394965,0.99985516,0.9932811,0.9906871,0.3742188,0.98638946,0.88783824,0.9650533,0.9633687
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_004.mp4,case4_mixed,original,pika,1,0.32960746,0.45540673,0.48822236,0.3455468,0.25539008,0.19329962,0.9750598,0.88338697,0.9456007,0.29846582,0.8650531,0.979784,0.9346938,0.9599126,0.99508506,0.99329424,0.924347,0.9981792,0.9191359,0.7866228,0.92709976,0.98213416,0.9953454,0.8974259,0.97675806,0.40189317,0.94829834,0.7282171,0.97267544,0.9174507
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_005.mp4,case4_mixed,original,pika,1,0.3392254,0.61068565,0.32791036,0.4363218,0.3174263,0.19387132,0.8984105,0.49609384,0.3198645,0.4712841,0.7423751,0.83781904,0.5799432,0.8528129,0.96888566,0.9867005,0.9043131,0.9809491,0.9246537,0.69050694,0.95643115,0.9755769,0.97539,0.9015746,0.9750122,0.10875558,0.97821885,0.74697053,0.9459513,0.8630457
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_006.mp4,case4_mixed,original,pika,1,0.3339375,0.38618457,0.24202645,0.3122127,0.29380956,0.20366792,0.94539934,0.8664153,0.96095175,0.59478664,0.8105539,0.7878999,0.8786791,0.85776806,0.9765354,0.99584997,0.9184803,0.98935777,0.97396845,0.7509639,0.96408546,0.96518475,0.9659639,0.9725715,0.9828068,0.22644132,0.9484895,0.80232334,0.952131,0.920218
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_007.mp4,case4_mixed,original,pika,1,0.26549944,0.53351897,0.33030918,0.3795796,0.43491125,0.20169526,0.9687085,0.85806566,0.6889918,0.23022676,0.42057496,0.27561688,0.5306014,0.89209336,0.9645224,0.9978002,0.9168571,0.9974291,0.96062064,0.833121,0.98706704,0.9828068,0.9909622,0.97311324,0.98199654,0.48721784,0.9159594,0.9222726,0.9837382,0.92821383
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_008.mp4,case4_mixed,original,pika,1,0.31843218,0.31053755,0.37966585,0.38560602,0.34237912,0.1968648,0.9416005,0.8295611,0.599617,0.35192332,0.5189119,0.4793818,0.5924308,0.87310666,0.97366965,0.9978802,0.95585793,0.9971384,0.96405166,0.83815056,0.9940544,0.99508506,0.99813974,0.970771,0.9835654,0.7150262,0.94796216,0.8221891,0.7297124,0.95531917
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_009.mp4,case4_mixed,original,pika,1,0.46352774,0.49618632,0.46632153,0.47702882,0.4064349,0.20426252,0.9615699,0.9345745,0.9005735,0.5627022,0.74706274,0.78770673,0.9269014,0.9540518,0.9867389,0.9999944,0.97517824,0.99941957,0.98553824,0.9910493,0.997065,0.99750805,0.99979585,0.9942697,0.99719906,0.82914644,0.9836442,0.9274948,0.99036634,0.98524296
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_010.mp4,case4_mixed,original,pika,1,0.39041775,0.40299404,0.42917514,0.4708735,0.40600798,0.19628645,0.85102665,0.9027811,0.9111402,0.6891749,0.92379886,0.93127525,0.90515476,0.95409465,0.9839245,0.99371004,0.9622852,0.9863631,0.9716986,0.92107415,0.9928786,0.99540824,0.99966526,0.9908744,0.9856076,0.5326227,0.8166259,0.78850174,0.6247265,0.91359943
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_011.mp4,case4_mixed,original,pika,1,0.36378813,0.41973716,0.46859303,0.4500119,0.33671263,0.20169526,0.8020909,0.92663634,0.6157018,0.45583442,0.95561,0.96891505,0.88483775,0.9635062,0.99603915,0.9987453,0.9882902,0.9906781,0.9982522,0.96521765,0.976038,0.99306935,0.9989536,0.9891502,0.99187535,0.7943451,0.96882665,0.7685595,0.9788344,0.9509604
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_012.mp4,case4_mixed,original,pika,1,0.48151478,0.5297652,0.45847562,0.43110514,0.41740507,0.19463554,0.7492478,0.9056566,0.76149136,0.50006104,0.79637164,0.83318895,0.892422,0.8669795,0.95150405,0.97691274,0.9428234,0.9979849,0.9653485,0.7524221,0.9871044,0.99025387,0.99923575,0.9526182,0.971564,0.95150405,0.9775858,0.84169555,0.9813643,0.9693242
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_013.mp4,case4_mixed,original,pika,1,0.42426664,0.31700322,0.37313315,0.46720642,0.2799269,0.19567093,0.94642365,0.86584914,0.9390248,0.5748722,0.8481565,0.9075993,0.33815908,0.9362559,0.7502784,0.99998236,0.96969944,0.9983386,0.95803016,0.96573836,0.99648935,0.9975751,0.999974,0.982971,0.9981828,0.85627234,0.9818579,0.9352874,0.9610981,0.9574373
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_014.mp4,case4_mixed,original,pika,1,0.48354933,0.39219135,0.46176,0.43510628,0.2784039,0.19019704,0.79728067,0.56053835,0.7399865,0.17596246,0.16974968,0.60005283,0.063424334,0.64335734,0.25036252,0.9998293,0.9400786,0.9992342,0.9527942,0.89446723,0.99588215,0.9930559,0.9998727,0.98680264,0.9958418,0.75944847,0.9654789,0.7553664,0.98871195,0.9617499
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_015.mp4,case4_mixed,original,pika,1,0.50245667,0.5395898,0.5216054,0.54057527,0.4985199,0.19701925,0.84347653,0.9259697,0.8272706,0.6128601,0.92441523,0.9339146,0.8974259,0.8669795,0.95873135,0.99749833,0.9484895,0.9993487,0.9756698,0.8633916,0.9927812,0.98637635,0.99851626,0.9497627,0.98020524,0.63145226,0.9692369,0.8292847,0.99090964,0.97334224
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_016.mp4,case4_mixed,original,pika,1,0.44620815,0.44545415,0.33365244,0.4157881,0.309128,0.19907434,0.77615666,0.86048645,0.8888553,0.5243947,0.9697281,0.9320833,0.96076804,0.80570865,0.9244834,0.99529076,0.9478657,0.9978802,0.97539,0.8502822,0.98439646,0.99459416,0.9992022,0.9740673,0.9735694,0.77509457,0.96926606,0.79502225,0.9731898,0.97436166
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_017.mp4,case4_mixed,original,pika,1,0.396477,0.41495812,0.45226374,0.41635165,0.35078266,0.19891867,0.9773492,0.9313377,0.87370056,0.5003357,0.9471127,0.9073943,0.9706043,0.9184803,0.9801293,0.9998267,0.96381396,0.9992649,0.9700703,0.9076811,0.99882597,0.98840266,0.99918956,0.99155444,0.98667485,0.65924066,0.93108755,0.84247476,0.9806178,0.82147413
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\original\fake_pika_018.mp4,case4_mixed,original,pika,1,0.42945176,0.39527276,0.36431095,0.32477057,0.24139997,0.19721243,0.9365757,0.93564117,0.6711474,0.57615453,0.7315383,0.97423947,0.7949029,0.95998776,0.9355235,0.99896777,0.9768908,0.99740905,0.9673486,0.8546422,0.997285,0.99586606,0.9997893,0.99675864,0.9868913,0.891811,0.9703525,0.9296323,0.99369794,0.93698055
